title,description,url,company,rating,skills,location,salary_min,salary_max
"Publishing Coordinator, Michael Joseph","Updating systems, recording responses to book submissions, processing expenses and booking external lunches and meetings....","https://www.glassdoor.co.uk/job-listing/publishing-coordinator-michael-joseph-penguin-books-limited-JV_IC2671300_KO0,37_KE38,59.htm?jl=1009340398654",Penguin Books Limited,4.0,"French, Administrative experience, Project management, Organisational skills, Communication skills",Europe,584528000,759886400
Social Media & Community Manager,"Be the point of contact for all social platforms, triaging and managing all inbound communications and working cross-functionally with customer service, product...","https://www.glassdoor.co.uk/job-listing/social-media-community-manager-cheddar-JV_IC2671300_KO0,30_KE31,38.htm?jl=1009292334013",Cheddar,2.7,,Europe,584528000,835040000
Luxury Womenswear Designer,"Analyse sales data, customer feedback, and market trends to make informed design decisions and identify opportunities for improvement or new design directions....","https://www.glassdoor.co.uk/job-listing/luxury-womenswear-designer-rosie-etienne-ltd-JV_IC2671300_KO0,26_KE27,44.htm?jl=1009334004065",Hidden for privacy reasons,0.0,,Europe,1043800000,1148180000
Sustainability Analyst,"You’ll lead primary research assignments using a variety of methods, including document analysis, online tools such as Factiva and Pulsar, surveys, case studies...","https://www.glassdoor.co.uk/job-listing/sustainability-analyst-radley-yeldar-JV_IC2671300_KO0,22_KE23,36.htm?jl=1009312515625",Radley Yeldar,3.8,"Market research, Communication skills",Europe,751536000,1252560000
Data Scientist,Joining our team means being part of a passionate group focused on transforming how companies learn from and understand their customers. What you will be doing:...,"https://www.glassdoor.co.uk/job-listing/data-scientist-usertesting-JV_IC3312271_KO0,14_KE15,26.htm?jl=1009329436574",UserTesting,3.3,"R, Git, SQL, Machine learning, Python",Europe,876792000,1148180000
Operations Manager,"This includes understanding the team's role within these processes and driving them to actively contribute to personal, team, and regional targets....","https://www.glassdoor.co.uk/job-listing/operations-manager-vodafone-JV_IC3381021_KO0,18_KE19,27.htm?jl=1009328448826",Vodafone,3.9,Communication skills,Europe,1148180000,2505120000
"Regional Manager, Workplace Experience","Braze allows any marketer to collect and take action on any amount of data from any source, so they can creatively engage with customers in real time, across...","https://www.glassdoor.co.uk/job-listing/regional-manager-workplace-experience-braze-JV_IC2671300_KO0,37_KE38,43.htm?jl=1009291736122",Braze,4.0,"Google Suite, Customer service, Facilities management, Change management, IT",Europe,1544824000,2797384000
Technology Trainer,"Increase the functional knowledge of our users through a mix of eLearning and written material, Tech Bars, training and 1-2-1 desk-side visits....","https://www.glassdoor.co.uk/job-listing/technology-trainer-clifford-chance-JV_IC2671300_KO0,18_KE19,34.htm?jl=1009320322400",Clifford Chance,4.0,"Quality assurance, Mentoring, ServiceNow",Europe,876792000,1461320000
Customer Service Advisor,Contacting customers regarding contract queries and being the first point of contact for customers and suppliers. Cycle to Work Scheme & Tech Scheme....,"https://www.glassdoor.co.uk/job-listing/customer-service-advisor-utility-bidder-ltd-JV_IC2691218_KO0,24_KE25,43.htm?jl=1009257838817",Utility Bidder Ltd,4.3,,Europe,521900000,678470000
Finance Assistant,"Provide general administrative support to the finance department, including filing, correspondence, and other admin tasks as needed....","https://www.glassdoor.co.uk/job-listing/finance-assistant-prodigi-group-JV_IC2687484_KO0,17_KE18,31.htm?jl=1009324055923",Prodigi Group,3.2,"Sage, Microsoft Excel, Accounting software, NetSuite, Microsoft Office",Europe,668032000,730660000
People Reporting Analyst,"You will report to the Director of People Strategy & Initiatives and be based in London, with a hybrid work arrangement of 3 days in the office....","https://www.glassdoor.co.uk/job-listing/people-reporting-analyst-deliveroo-JV_IC2671300_KO0,24_KE25,34.htm?jl=1009278402499",Deliveroo,3.4,IT,Europe,835040000,960296000
Customer Support Executive,"Supporting our customers via the phone (pre booked conference calls), detailing how to use the platform, troubleshooting support enquiries & onboarding new...","https://www.glassdoor.co.uk/job-listing/customer-support-executive-brightlocal-ltd-JV_IC2680716_KO0,26_KE27,42.htm?jl=1009326619037",BrightLocal Ltd,4.9,"Live chat, Google Suite, Customer service, Zendesk, SEO",Europe,584528000,759886400
Senior Occupancy Planner,"Thinking strategically, simplifying the complex, seeing the big picture, and driving results are a few of the role's basic requirements....","https://www.glassdoor.co.uk/job-listing/senior-occupancy-planner-jll-JV_IC2671300_KO0,24_KE25,28.htm?jl=1009323865024",JLL,3.9,"Microsoft Powerpoint, AutoCAD, Microsoft Excel, Microsoft Office, Analysis skills",Europe,855916000,1064676000
Curriculum & Learning Technician - Digital Studies,Staff discounts - we give our staff access to discounts to the latest home and Technology across all categories. Excellent CPD opportunities for all staff....,"https://www.glassdoor.co.uk/job-listing/curriculum-learning-technician-digital-studies-newvic-JV_IC2671300_KO0,46_KE47,53.htm?jl=1009316325140",NewVic,2.8,,Europe,626280000,814164000
Strategy Partner,Be a driving force of strategic thinking; the Strategy Partner will be integral in coaching and inspiring internal teams to think strategically and creatively...,"https://www.glassdoor.co.uk/job-listing/strategy-partner-brainlabs-JV_IC2671300_KO0,16_KE17,26.htm?jl=1009188285872",Brainlabs,3.3,,Europe,626280000,751536000
Client Success Executive - Renewals,"Excellent Communicator: You have an exceptional telephone manner and can compose professional emails and reports. At Altus, our work is purposeful....","https://www.glassdoor.co.uk/job-listing/client-success-executive-renewals-altus-group-JV_IC2691218_KO0,33_KE34,45.htm?jl=1009329733636",Altus Group,3.6,"Customer service, Upselling, Microsoft Office",Europe,375768000,897668000
Marketing Operations Manager,"Knowledge of B2B sales and marketing technologies including Salesforce and HubSpot. Consolidate data from a variety of sources including website traffic, social...","https://www.glassdoor.co.uk/job-listing/marketing-operations-manager-pigment-JV_IC2671300_KO0,28_KE29,36.htm?jl=1009342023617",Pigment,4.6,"Analysis skills, B2B sales, Financial services, Martech, HubSpot",Europe,626280000,1586576000
Data Management Analyst,"Contribute to the development of rigour and structure in planning, assisting in creating a clear data management blueprint....","https://www.glassdoor.co.uk/job-listing/data-management-analyst-sky-JV_IC2671300_KO0,23_KE24,27.htm?jl=1009320088209",Sky,3.8,"Data management, Metadata, Communication skills",Europe,1002048000,1670080000
Digital Marketing Manager,Proactive communication style driving collaboration across different teams. Organic Social Management across all major social platforms....,"https://www.glassdoor.co.uk/job-listing/digital-marketing-manager-cafe-du-cycliste-JV_IC2671300_KO0,25_KE26,42.htm?jl=1009338596334",Hidden for privacy reasons,0.0,"Google Ads, Google Analytics",Europe,939420000,1043800000
Sales Advisor,"Can you change this to “Do you fancy earning in excess of £50,000 as one of our Sales Advisors? We are currently seeking several ambitious Online Sales...","https://www.glassdoor.co.uk/job-listing/sales-advisor-carsupermarket-com-JV_IC3379376_KO0,13_KE14,32.htm?jl=1009319376520",CarSupermarket.com,4.1,"Customer service, Communication skills",Europe,939420000,1221246000
Customer Support Specialist,"We also offer a host of softer benefits, including many social events throughout the year such as summer and winter holiday parties, monthly team building...","https://www.glassdoor.co.uk/job-listing/customer-support-specialist-second-spectrum-JV_IC2691218_KO0,27_KE28,43.htm?jl=1009331252389",Second Spectrum,3.9,"English, Organisational skills, APIs, Customer support, Communication skills",Europe,501024000,668032000
Talent Acquisition Manager,"Highly familiar with LinkedIn Recruiter and targeted direct search techniques to recruit for business roles such as executive corporate functions, sales (travel...","https://www.glassdoor.co.uk/job-listing/talent-acquisition-manager-travelzoo-JV_IC2671300_KO0,26_KE27,36.htm?jl=1009181233928",Travelzoo,3.2,"Spanish, English, IT, Communication skills, German",Europe,1252560000,1920592000
Junior Flavourist,Works on the development and qualification of new flavours and flavour ranges with the Senior Flavourist and Flavourist II to deliver and support the business...,"https://www.glassdoor.co.uk/job-listing/junior-flavourist-british-american-tobacco-JV_IC3380757_KO0,17_KE18,42.htm?jl=1009341580172",British American Tobacco,4.0,"Project management, Organisational skills, Leadership, Communication skills, Time management",Europe,772412000,1002048000
Biological Monitoring Coordinator,"Ensure early and appropriate interventions, such as reviewing risk assessments, controls, and employee training/education, based on test results....","https://www.glassdoor.co.uk/job-listing/biological-monitoring-coordinator-rps-group-JV_IC3314022_KO0,33_KE34,43.htm?jl=1009232202280",RPS Group,3.9,"Data entry, Organisational skills, Communication skills",Europe,501024000,626280000
Junior Mechanical Engineer,You’ll quickly take on responsibility for production and build influence over the design of both products and production processes....,"https://www.glassdoor.co.uk/job-listing/junior-mechanical-engineer-deploy-tech-ltd-JV_IC4031729_KO0,26_KE27,42.htm?jl=1009340873350",Hidden for privacy reasons,0.0,SolidWorks,Europe,626280000,730660000
Operations Coordinator (UK Clinical Services),"Through our sites and platforms, customers can conveniently access prescription medications and treatments to treat a range of health problems, as well as...","https://www.glassdoor.co.uk/job-listing/operations-coordinator-uk-clinical-services-heliosx-JV_IC2671300_KO0,43_KE44,51.htm?jl=1009342033154",HeliosX,3.7,IT,Europe,626280000,688908000
Data Scientist (Mid-Level),"This is an existing team tasked with building scalable solutions to help make our internal and external customers' lives easier, more intuitive and allow our...","https://www.glassdoor.co.uk/job-listing/data-scientist-mid-level-curve-JV_IC2671300_KO0,24_KE25,30.htm?jl=1009335729044",Curve,3.1,"Statistics, Analysis skills, Distributed systems",Europe,1043800000,1356940000
"Director, Data Strategy",The focus of this role is therefore to ensure that we build and deliver solutions to solve our clients' business challenges and deliver real business growth by...,"https://www.glassdoor.co.uk/job-listing/director-data-strategy-brainlabs-JV_IC2671300_KO0,22_KE23,32.htm?jl=1009346208914",Brainlabs,3.3,Data analysis skills,Europe,939420000,1544824000
Software Engineer,"Software development (Java / Go / Kotlin / Python): 3 years (required). Participate in hackathons, paid 5 days of self-development, innovation and product...","https://www.glassdoor.co.uk/job-listing/software-engineer-skillikz-ltd-JV_IC2671300_KO0,17_KE18,30.htm?jl=1009240683222",Hidden for privacy reasons,0.0,"Go, Java, Software development, Agile, Python",Europe,939420000,1043800000
"Office Coordinator, London","Experience in a front office handling receptionist role and building relationships with a range of internal departments (finance, human resources, executive...","https://www.glassdoor.co.uk/job-listing/office-coordinator-london-taboola-JV_IC2671300_KO0,25_KE26,33.htm?jl=1009221473597",Taboola,4.2,"Adobe Photoshop, Sourcing, Bloomberg",Europe,501024000,668032000
Games Insights & Data Analyst,Techscheme (salary sacrifice for purchasing tech and/or white goods – eligible after 2 years service). 28 days holiday (inc. bank holidays) increases after 2...,"https://www.glassdoor.co.uk/job-listing/games-insights-data-analyst-fancensus-JV_IC3254471_KO0,27_KE28,37.htm?jl=1009316745755",Fancensus,2.6,"Microsoft Powerpoint, Data visualisation, Marketing",Europe,521900000,730660000
